BUS_COACH_HYDIESEL	0	0	-0.1828	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
BUS_COACH_CNG_STOICH	0	0	0	0	0	-0.3062	0	0	0	0	0	0	0	0	0	0	1	0	0	0
BUS_COACH_FC_HYBRIDH2	0	0	0	0	0	0	0	0	0	0	0	0	-0.2255	0	0	0	1	0	0	0
TRAIN_PUB	-0.0917	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
CAR_GASOLINE	0	-0.4297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
CAR_DIESEL	0	0	-0.3868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
CAR_NG	0	0	0	0	0	-0.4826	0	0	0	0	0	0	0	0	0	0	0	1	0	0
CAR_HEV	0	-0.2471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
CAR_PHEV	-0.0451	-0.1760	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
CAR_BEV	-0.1066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
CAR_FUEL_CELL	0	0	0	0	0	0	0	0	0	0	0	0	-0.1794	0	0	0	0	1	0	0
TRAIN_FREIGHT	-0.0683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
TRUCK	0	0	-0.5126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
EFFICIENCY	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DHN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GRID	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
POWER2GAS_1	-1	0	0	0	0.7920	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
POWER2GAS_2	0.9556	0	0	0	-1.3496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
POWER2GAS_3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
H2_ELECTROLYSIS	-1.1765	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
H2_NG	0	0	0	0	0	-1.3646	0	0	0	0	0	0	1	0	0	0	0	0	0	0
H2_BIOMASS	0	0	0	0	0	0	0	-2.3121	0	0	0	0	1	0	0	0	0	0	0	0
GASIFICATION_SNG	0.0426	0	0	0	0	1	0	-1.3514	0	0	0	0	0	0	0.1217	0	0	0	0	0
PYROLYSIS	0.0238	0	0	1	0	0	0	-1.5017	0	0	0	0	0	0	0	0	0	0	0	0
;

# [A.5]
param:	avail	:=
ELECTRICITY	1000000
GASOLINE	1000000
DIESEL	1000000
BIOETHANOL	0
BIODIESEL	0
LFO	1000000
LNG	0
NG	1000000
NG_CCS	1000000
SNG	0
WOOD	12279
COAL	1000000
COAL_CCS	1000000
URANIUM	1000000
WASTE	11142
H2	0
ELEC_EXPORT	1000000
;

# [Table A.22]
param:	gwp_op	:=
ELECTRICITY	0.4818
GASOLINE	0.3448
DIESEL	0.3148
BIOETHANOL	0
BIODIESEL	0
LFO	0.3115
LNG	0
NG	0.2666
NG_CCS	0.02667
SNG	0
WOOD	0.0118
COAL	0.4014
COAL_CCS	0.0401
URANIUM	0.0039
WASTE	0.1501
H2	0
ELEC_EXPORT	0
;

# [efficiencies in A.2-A.4]
param:	ref_size	c_inv	c_maint	gwp_constr	lifetime	c_p	fmin_perc	fmax_perc	f_min	f_max	:=
NUCLEAR	1	5174.76	109.92	707.88	60	0.849	0	1	0	10
CCGT	0.5	824.41	21.07	183.79	25	0.850	0	1	0	10
CCGT_CCS	0.5	1273.26	30.23	183.79	25	0.850	0	1	0	10
COAL_US	0.5	2687.59	31.72	331.60	35	0.868	0	1	0	10
COAL_IGCC	0.5	3466.20	52.27	331.60	35	0.856	0	1	0	10
COAL_US_CCS	0.5	4327.26	67.58	331.60	35	0.868	0	1	0	10
COAL_IGCC_CCS	0.5	6044.78	73.86	331.60	35	0.856	0	1	0	10
PV	0.000003	1000	15.88	2081.43	25	1	0	0.5	0	25
WIND	0.003	1465.62	22.90	622.85	20	1	0	0.5	0	5.3
HYDRO_DAM	8.08	4828.39	24.14	1692.88	40	1	0	1	8.08	8.08
NEW_HYDRO_DAM	0.001	3437.12	2.89	1692.88	40	1	0	1	0	0.44
HYDRO_RIVER	3.8	5387.47	53.87	1262.82	40	1	0	1	3.8	3.8
NEW_HYDRO_RIVER	0.0001	5919.19	76.28	1262.82	40	1	0	1	0	0.85
GEOTHERMAL	0.008	11464.13	465.04	24929.09	30	0.86	0	1	0	0.7
IND_COGEN_GAS	0.02	1503.64	98.90	1024.32	25	0.85	0	0.5	0	20
IND_COGEN_WOOD	0.02	1154.18	43.24	165.33	25	0.85	0	1	0	20
IND_COGEN_WASTE	0.02	3126.67	118.88	647.82	25	0.85	0	0.5	0	20
IND_BOILER_GAS	0.01	62.89	1.26	12.32	17	0.95	0	0.6	0	20
IND_BOILER_WOOD	0.01	123.00	2.46	28.87	17	0.90	0	1	0	20
IND_BOILER_OIL	0.01	58.58	1.26	12.32	17	0.95	0	0.5	0	20
IND_BOILER_COAL	0.001	123.00	2.46	48.18	17	0.90	0	0.5	0	20
IND_BOILER_WASTE	0.001	123.00	2.46	28.87	17	0.90	0	1	0	20
IND_DIRECT_ELEC	0.0001	354.91	1.61	1.47	15	0.95	0	0.2	0	20
DHN_HP_ELEC	0.001	368.17	12.81	174.79	25	0.95	0	0.5	0	20
DHN_COGEN_GAS	0.02	1339.67	40.08	490.88	25	0.85	0	0.5	0	20
DHN_COGEN_WOOD	0.02	1154.18	43.24	165.33	25	0.85	0	1	0	20
DHN_COGEN_WASTE	0.02	3126.67	118.88	647.82	25	0.85	0	0.5	0	20
DHN_BOILER_GAS	0.01	62.89	1.26	12.32	17	0.95	0.2	0.8	0	20
DHN_BOILER_WOOD	0.01	123.00	2.46	28.87	17	0.9	0	1	0	20
DHN_BOILER_OIL	0.01	58.58	1.26	12.32	17	0.95	0	0.5	0	20
DHN_DEEP_GEO	0.023	1620.13	60.12	808.76	30	0.85	0	0.5	0	20
DEC_HP_ELEC	0.00001	525.45	22.48	164.89	18	0.285	0	0.5	0	20
DEC_THHP_GAS	0.00001	337.12	10.11	381.93	20	0.285	0	0.2	0	20
DEC_COGEN_GAS	0.000005	1503.64	98.90	1024.32	20	0.285	0	0.4	0	20
DEC_COGEN_OIL	0.00001	1394.21	87.53	1024.32	20	0.285	0	0.4	0	20
DEC_ADVCOGEN_GAS	0.00001	7734.03	154.68	2193.45	20	0.285	0	0.2	0	20
DEC_ADVCOGEN_H2	0.00001	7734.03	154.68	2193.45	20	0.285	0	0.2	0	20
DEC_BOILER_GAS	0.00001	169.30	5.08	21.09	17	0.285	0.2	0.8	0	20
DEC_BOILER_WOOD	0.00001	493.84	17.28	21.09	17	0.285	0	1	0	20
DEC_BOILER_OIL	0.00001	152.05	9.12	21.09	17	0.285	0.1	0.5	0	20
DEC_SOLAR	0.00001	767.90	8.64	221.22	20	1	0	0.4	0	20
DEC_DIRECT_ELEC	0.00001	42.69	0.19	1.47	15	0.285	0	0.2	0	20
TRAMWAY_TROLLEY	0.001	0	0	0	1	1	0	0.3	0	16.7
BUS_COACH_DIESEL	0.001	0	0	0	1	1	0	0.3	0	16.7
BUS_COACH_HYDIESEL	0.001	0	0	0	1	1	0	0.3	0	16.7
BUS_COACH_CNG_STOICH	0.001	0	0	0	1	1	0	0.3	0	16.7
BUS_COACH_FC_HYBRIDH2	0.001	0	0	0	1	1	0	0.2	0	16.7
TRAIN_PUB	0.001	0	0	0	1	1	0	0.8	0	16.7
CAR_GASOLINE	0.001	0	0	0	1	1	0.2	1	0	16.7
CAR_DIESEL	0.001	0	0	0	1	1	0.2	1	0	16.7
CAR_NG	0.001	0	0	0	1	1	0	0.5	0	16.7
CAR_HEV	0.001	0	0	0	1	1	0	0.3	0	16.7
CAR_PHEV	0.001	0	0	0	1	1	0	0.3	0	16.7
CAR_BEV	0.001	0	0	0	1	1	0	0.3	0	16.7
CAR_FUEL_CELL	0.001	0	0	0	1	1	0	0.2	0	16.7
TRAIN_FREIGHT	0.001	0	0	0	1	1	0	1	0.92	3.2
TRUCK	0.001	0	0	0	1	1	0	1	0.92	3.2
POWER2GAS_1	0.001	0	0	0	1	0.9	0	1	0	20
POWER2GAS_2	0.001	0	0	0	1	0.9	0	1	0	20
POWER2GAS_3	0.001	3118.41	155.92	0	25	1	0	1	0	20
EFFICIENCY	0	1856.00	0	0	1	1	0	1	0	20
DHN	0	881.96	0	0	60	1	0	1	0	20
GRID 	0	61100	0	0	80	1	0	1	0	20
H2_ELECTROLYSIS	0	328.47	32.85	0	15	0.9	0	1	0	20
H2_NG	0	727.50	68.81	0	25	0.86	0	1	0	20
H2_BIOMASS	0	2696.86	208.99	0	25	0.86	0	1	0	20
GASIFICATION_SNG	0	2930.11	149.44	0	25	0.85	0	1	0	20
PYROLYSIS	0	1435.49	71.77	0	25	0.85	0	1	0	20
PUMPED_HYDRO	0.001	0	0	0	1	1	0	1	0	2400
POWER2GAS	0.001	0.4144	0	0	25	1	0	1	0	100000
;

# [Table A.7, Table A.20]
param c_p_t:	1	2	3	4	5	6	7	8	9	10	11	12	:=
PV	0.053	0.094	0.120	0.153	0.156	0.157	0.164	0.156	0.128	0.088	0.052	0.036
WIND	0.325	0.279	0.282	0.182	0.176	0.140	0.149	0.135	0.162	0.279	0.313	0.339
HYDRO_DAM	0.251	0.253	0.188	0.160	0.212	0.279	0.268	0.259	0.288	0.212	0.217	0.226
NEW_HYDRO_DAM	0.251	0.253	0.188	0.160	0.212	0.279	0.268	0.259	0.288	0.212	0.217	0.226
HYDRO_RIVER	0.302	0.265	0.308	0.436	0.622	0.766	0.770	0.713	0.548	0.376	0.348	0.342
NEW_HYDRO_RIVER	0.302	0.265	0.308	0.436	0.622	0.766	0.770	0.713	0.548	0.376	0.348	0.342
DEC_SOLAR	0.065	0.091	0.120	0.123	0.141	0.152	0.161	0.149	0.135	0.101	0.068	0.055
;

# [Table A.22]
param c_op	:	 1	2	3	4	5	6	7	8	9	10	11	12 :=
ELECTRICITY	0.0901	0.0901	0.0901	0.0901	0.0901	0.0901	0.0901	0.0901	0.0901	0.0901	0.0901	0.0901
GASOLINE	0.0880	0.0880	0.0880	0.0880	0.0880	0.0880	0.0880	0.0880	0.0880	0.0880	0.0880	0.0880
DIESEL	0.0852	0.0852	0.0852	0.0852	0.0852	0.0852	0.0852	0.0852	0.0852	0.0852	0.0852	0.0852
BIOETHANOL	0.0880	0.0880	0.0880	0.0880	0.0880	0.0880	0.0880	0.0880	0.0880	0.0880	0.0880	0.0880
BIODIESEL	0.0852	0.0852	0.0852	0.0852	0.0852	0.0852	0.0852	0.0852	0.0852	0.0852	0.0852	0.0852
LFO	0.0606	0.0606	0.0606	0.0606	0.0606	0.0606	0.0606	0.0606	0.0606	0.0606	0.0606	0.0606
LNG	0	0	0	0	0	0	0	0	0	0	0	0
NG	0.0348	0.0348	0.0348	0.0348	0.0348	0.0348	0.0348	0.0348	0.0348	0.0348	0.0348	0.0348
NG_CCS	0.0348	0.0348	0.0348	0.0348	0.0348	0.0348	0.0348	0.0348	0.0348	0.0348	0.0348	0.0348
SNG	0.0348	0.0348	0.0348	0.0348	0.0348	0.0348	0.0348	0.0348	0.0348	0.0348	0.0348	0.0348
WOOD	0.0932	0.0932	0.0932	0.0932	0.0932	0.0932	0.0932	0.0932	0.0932	0.0932	0.0932	0.0932
COAL	0.0302	0.0302	0.0302	0.0302	0.0302	0.0302	0.0302	0.0302	0.0302	0.0302	0.0302	0.0302
COAL_CCS	0.0302	0.0302	0.0302	0.0302	0.0302	0.0302	0.0302	0.0302	0.0302	0.0302	0.0302	0.0302
URANIUM	0.0041	0.0041	0.0041	0.0041	0.0041	0.0041	0.0041	0.0041	0.0041	0.0041	0.0041	0.0041
WASTE	0	0	0	0	0	0	0	0	0	0	0	0
H2	0	0	0	0	0	0	0	0	0	0	0	0
ELEC_EXPORT	0	0	0	0	0	0	0	0	0	0	0	0
;

param storage_eff_in:	ELECTRICITY	GASOLINE	DIESEL	LFO	LNG	NG	NG_CCS	WOOD	COAL	COAL_CCS	URANIUM	WASTE	H2	HEAT_HIGH_T	HEAT_LOW_T_DHN	HEAT_LOW_T_DECEN	MOB_PUBLIC	MOB_PRIVATE	MOB_FREIGHT_RAIL	MOB_FREIGHT_ROAD	:=
PUMPED_HYDRO	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
POWER2GAS	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
;

param storage_eff_out:	ELECTRICITY	GASOLINE	DIESEL	LFO	LNG	NG	NG_CCS	WOOD	COAL	COAL_CCS	URANIUM	WASTE	H2	HEAT_HIGH_T	HEAT_LOW_T_DHN	HEAT_LOW_T_DECEN	MOB_PUBLIC	MOB_PRIVATE	MOB_FREIGHT_RAIL	MOB_FREIGHT_ROAD	:=
PUMPED_HYDRO	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
POWER2GAS	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
;

# [A.6]
param loss_coeff	:=	
ELECTRICITY	0.07
HEAT_LOW_T_DHN	0.05
;

param peak_dhn_factor	:=	2
;
