Name	GWP_constr	GWP_op
TS_DEC_DIRECT_ELEC	0.000011	0.000000
TS_DEC_HP_ELEC	8.107707	0.000000
TS_DEC_THHP_GAS	0.000011	0.000000
TS_DEC_COGEN_GAS	0.000011	0.000000
TS_DEC_COGEN_OIL	0.000011	0.000000
TS_DEC_ADVCOGEN_GAS	0.000011	0.000000
TS_DEC_ADVCOGEN_H2	0.000011	0.000000
TS_DEC_BOILER_GAS	0.000011	0.000000
TS_DEC_BOILER_WOOD	0.000011	0.000000
TS_DEC_BOILER_OIL	0.000011	0.000000
TS_DHN_DAILY	0.000072	0.000000
TS_DHN_SEASONAL	116.260870	0.000000
TS_HIGH_TEMP	0.000354	0.000000
GAS_STORAGE	0.669695	0.000000
H2_STORAGE	0.000007	0.000000
DIESEL_STORAGE	0.000056	0.000000
GASOLINE_STORAGE	0.000055	0.000000
LFO_STORAGE	0.000056	0.000000
AMMONIA_STORAGE	0.000056	0.000000
METHANOL_STORAGE	0.000056	0.000000
CO2_STORAGE	0.000000	0.000000
DHN	0.000000	0.000000
EFFICIENCY	0.000000	0.000000
GRID	0.000000	0.000000
AMMONIA_TO_H2	0.000007	0.000000
ATM_CCS	0.000001	0.000000
BIOMETHANATION	49.257674	0.000000
BIO_HYDROLYSIS	0.000021	0.000000
GASIFICATION_SNG	0.000001	0.000000
H2_BIOMASS	0.000001	0.000000
H2_ELECTROLYSIS	3.958502	0.000000
INDUSTRY_CCS	0.000001	0.000000
PYROLYSIS_TO_FUELS	0.000002	0.000000
PYROLYSIS_TO_LFO	0.000003	0.000000
SMR	0.000024	0.000000
SYN_METHANATION	0.000002	0.000000
ELECTRICITY	0.000000	283.704370
GASOLINE	0.000000	0.000058
DIESEL	0.000000	0.000208
BIOETHANOL	0.000000	0.000000
BIODIESEL	0.000000	0.000000
LFO	0.000000	17604.797944
GAS	0.000000	7379.075061
GAS_RE	0.000000	0.000000
WOOD	0.000000	276.120000
WET_BIOMASS	0.000000	459.019995
COAL	0.000000	13393.400000
URANIUM	0.000000	1808.516171
WASTE	0.000000	2670.000000
H2	0.000000	0.000001
H2_RE	0.000000	0.000000
AMMONIA	0.000000	2203.720806
METHANOL	0.000000	0.001099
AMMONIA_RE	0.000000	0.000000
METHANOL_RE	0.000000	0.000000
ELEC_EXPORT	0.000000	0.000000
CO2_EMISSIONS	0.000000	0.000000
RES_WIND	0.000000	0.000000
RES_SOLAR	0.000000	0.000000
RES_HYDRO	0.000000	0.000000
RES_GEO	0.000000	0.000000
CO2_ATM	0.000000	0.000000
CO2_INDUSTRY	0.000000	0.000000
CO2_CAPTURED	0.000000	0.000000
