Name	Einv_constr	Einv_op
BUS_COACH_CNG_STOICH	661.131804	0.000000
BUS_COACH_FC_HYBRIDH2	0.000016	0.000000
TRAIN_PUB	0.000043	0.000000
CAR_GASOLINE	0.000646	0.000000
CAR_DIESEL	0.000384	0.000000
CAR_NG	0.000787	0.000000
CAR_METHANOL	0.000078	0.000000
CAR_HEV	0.001293	0.000000
CAR_PHEV	0.018329	0.000000
CAR_BEV	16975.383139	0.000000
CAR_FUEL_CELL	0.004602	0.000000
TRAIN_FREIGHT	38.844212	0.000000
BOAT_FREIGHT_DIESEL	0.000018	0.000000
BOAT_FREIGHT_NG	80.223361	0.000000
BOAT_FREIGHT_METHANOL	0.000043	0.000000
TRUCK_DIESEL	0.000150	0.000000
TRUCK_METHANOL	0.000083	0.000000
TRUCK_FUEL_CELL	0.000308	0.000000
TRUCK_ELEC	0.000206	0.000000
TRUCK_NG	880.709944	0.000000
HABER_BOSCH	0.000015	0.000000
SYN_METHANOLATION	0.000000	0.000000
METHANE_TO_METHANOL	0.000007	0.000000
BIOMASS_TO_METHANOL	45.037136	0.000000
OIL_TO_HVC	140.320242	0.000000
GAS_TO_HVC	0.000011	0.000000
BIOMASS_TO_HVC	0.000001	0.000000
METHANOL_TO_HVC	126.611071	0.000000
PHS	2.080010	0.000000
BATT_LI	0.000555	0.000000
BEV_BATT	0.000000	0.000000
PHEV_BATT	0.000000	0.000000
TS_DEC_DIRECT_ELEC	0.000350	0.000000
TS_DEC_HP_ELEC	85.607123	0.000000
TS_DEC_THHP_GAS	0.000356	0.000000
TS_DEC_COGEN_GAS	0.000343	0.000000
TS_DEC_COGEN_OIL	0.000343	0.000000
TS_DEC_ADVCOGEN_GAS	0.000343	0.000000
TS_DEC_ADVCOGEN_H2	0.000343	0.000000
TS_DEC_BOILER_GAS	0.000344	0.000000
TS_DEC_BOILER_WOOD	0.000344	0.000000
TS_DEC_BOILER_OIL	0.000345	0.000000
TS_DHN_DAILY	0.001732	0.000000
TS_DHN_SEASONAL	392.250270	0.000000
TS_HIGH_TEMP	269.518005	0.000000
GAS_STORAGE	31.308023	0.000000
H2_STORAGE	0.000226	0.000000
DIESEL_STORAGE	0.001454	0.000000
GASOLINE_STORAGE	0.001455	0.000000
LFO_STORAGE	0.001501	0.000000
AMMONIA_STORAGE	0.001464	0.000000
METHANOL_STORAGE	0.001459	0.000000
CO2_STORAGE	0.000005	0.000000
DHN	0.000000	0.000000
EFFICIENCY	0.000000	0.000000
GRID	0.000000	0.000000
AMMONIA_TO_H2	0.000011	0.000000
ATM_CCS	0.000001	0.000000
BIOMETHANATION	0.000001	0.000000
BIO_HYDROLYSIS	826.492032	0.000000
GASIFICATION_SNG	0.000001	0.000000
H2_BIOMASS	0.000000	0.000000
H2_ELECTROLYSIS	0.000935	0.000000
INDUSTRY_CCS	0.000003	0.000000
PYROLYSIS_TO_FUELS	0.000004	0.000000
PYROLYSIS_TO_LFO	0.000001	0.000000
SMR	0.000897	0.000000
SYN_METHANATION	0.000003	0.000000
ELECTRICITY	0.000000	2762.838274
GASOLINE	0.000000	0.004360
DIESEL	0.000000	0.068769
BIOETHANOL	0.000000	0.043502
BIODIESEL	0.000000	0.005794
LFO	0.000000	6964.206864
GAS	0.000000	9408.344616
GAS_RE	0.000000	0.000004
WOOD	0.000000	1148.951148
WET_BIOMASS	0.000000	2174.531145
COAL	0.000000	0.004049
URANIUM	0.000000	0.000000
WASTE	0.000000	1027.067257
H2	0.000000	0.000102
H2_RE	0.000000	0.000017
AMMONIA	0.000000	0.000312
METHANOL	0.000000	0.002029
AMMONIA_RE	0.000000	5903.060811
METHANOL_RE	0.000000	8772.595163
ELEC_EXPORT	0.000000	0.000000
CO2_EMISSIONS	0.000000	0.000000
RES_WIND	0.000000	0.000000
RES_SOLAR	0.000000	0.000000
RES_HYDRO	0.000000	0.000000
RES_GEO	0.000000	0.000000
CO2_ATM	0.000000	0.000000
CO2_INDUSTRY	0.000000	0.000000
CO2_CAPTURED	0.000000	0.000000
