Name	GWP_constr	GWP_op
BOAT_FREIGHT_DIESEL	0.000000	0.000000
BOAT_FREIGHT_NG	16.078870	0.000000
BOAT_FREIGHT_METHANOL	0.000000	0.000000
TRUCK_DIESEL	0.000000	0.000000
TRUCK_METHANOL	0.000000	0.000000
TRUCK_FUEL_CELL	0.000000	0.000000
TRUCK_ELEC	368.636110	0.000000
TRUCK_NG	0.000001	0.000000
HABER_BOSCH	0.000013	0.000000
SYN_METHANOLATION	0.000013	0.000000
METHANE_TO_METHANOL	0.000013	0.000000
BIOMASS_TO_METHANOL	4.971688	0.000000
OIL_TO_HVC	0.000013	0.000000
GAS_TO_HVC	0.000011	0.000000
BIOMASS_TO_HVC	0.000013	0.000000
METHANOL_TO_HVC	66.790878	0.000000
PHS	0.756600	0.000000
BATT_LI	18.264045	0.000000
BEV_BATT	0.000000	0.000000
PHEV_BATT	0.000000	0.000000
TS_DEC_DIRECT_ELEC	0.000038	0.000000
TS_DEC_HP_ELEC	30.911382	0.000000
TS_DEC_THHP_GAS	0.000038	0.000000
TS_DEC_COGEN_GAS	0.000038	0.000000
TS_DEC_COGEN_OIL	0.000038	0.000000
TS_DEC_ADVCOGEN_GAS	0.000038	0.000000
TS_DEC_ADVCOGEN_H2	0.000038	0.000000
TS_DEC_BOILER_GAS	0.000038	0.000000
TS_DEC_BOILER_WOOD	0.000038	0.000000
TS_DEC_BOILER_OIL	0.000038	0.000000
TS_DHN_DAILY	0.000178	0.000000
TS_DHN_SEASONAL	65.509115	0.000000
TS_HIGH_TEMP	518.321353	0.000000
GAS_STORAGE	5.587951	0.000000
H2_STORAGE	0.000328	0.000000
DIESEL_STORAGE	0.000226	0.000000
GASOLINE_STORAGE	0.000227	0.000000
LFO_STORAGE	0.000244	0.000000
AMMONIA_STORAGE	0.000243	0.000000
METHANOL_STORAGE	0.000228	0.000000
CO2_STORAGE	0.000249	0.000000
DHN	0.000000	0.000000
EFFICIENCY	0.000000	0.000000
GRID	0.000000	0.000000
AMMONIA_TO_H2	0.000010	0.000000
ATM_CCS	0.000004	0.000000
BIOMETHANATION	0.000006	0.000000
BIO_HYDROLYSIS	0.000031	0.000000
GASIFICATION_SNG	0.000012	0.000000
H2_BIOMASS	0.000012	0.000000
H2_ELECTROLYSIS	0.000005	0.000000
INDUSTRY_CCS	0.000004	0.000000
PYROLYSIS_TO_FUELS	0.000011	0.000000
PYROLYSIS_TO_LFO	0.000014	0.000000
SMR	0.000013	0.000000
SYN_METHANATION	0.000012	0.000000
ELECTRICITY	0.000000	5685.600004
GASOLINE	0.000000	0.000048
DIESEL	0.000000	0.000112
BIOETHANOL	0.000000	0.000000
BIODIESEL	0.000000	0.000000
LFO	0.000000	0.000111
GAS	0.000000	6358.977008
GAS_RE	0.000000	0.000000
WOOD	0.000000	276.120003
WET_BIOMASS	0.000000	459.019991
COAL	0.000000	0.000069
URANIUM	0.000000	0.000000
WASTE	0.000000	2670.000015
H2	0.000000	0.000003
H2_RE	0.000000	0.000000
AMMONIA	0.000000	2795.841405
METHANOL	0.000000	16754.441328
AMMONIA_RE	0.000000	0.000000
METHANOL_RE	0.000000	0.000000
ELEC_EXPORT	0.000000	0.000000
CO2_EMISSIONS	0.000000	0.000000
RES_WIND	0.000000	0.000000
RES_SOLAR	0.000000	0.000000
RES_HYDRO	0.000000	0.000000
RES_GEO	0.000000	0.000000
CO2_ATM	0.000000	0.000000
CO2_INDUSTRY	0.000000	0.000000
CO2_CAPTURED	0.000000	0.000000
