Name	GWP_constr	GWP_op
TS_DHN_DAILY	0.000161	0.000000
TS_DHN_SEASONAL	97.491730	0.000000
TS_HIGH_TEMP	160.725664	0.000000
GAS_STORAGE	7.508228	0.000000
H2_STORAGE	0.000218	0.000000
DIESEL_STORAGE	0.000192	0.000000
GASOLINE_STORAGE	0.000192	0.000000
LFO_STORAGE	0.000197	0.000000
AMMONIA_STORAGE	0.000197	0.000000
METHANOL_STORAGE	0.000193	0.000000
CO2_STORAGE	0.000204	0.000000
DHN	0.000000	0.000000
EFFICIENCY	0.000000	0.000000
GRID	0.000000	0.000000
AMMONIA_TO_H2	0.000006	0.000000
ATM_CCS	0.000002	0.000000
BIOMETHANATION	0.000003	0.000000
BIO_HYDROLYSIS	0.000004	0.000000
GASIFICATION_SNG	0.000006	0.000000
H2_BIOMASS	0.000006	0.000000
H2_ELECTROLYSIS	0.000003	0.000000
INDUSTRY_CCS	0.000002	0.000000
PYROLYSIS_TO_FUELS	0.000006	0.000000
PYROLYSIS_TO_LFO	0.000007	0.000000
SMR	0.000007	0.000000
SYN_METHANATION	0.000006	0.000000
ELECTRICITY	0.000000	5685.600001
GASOLINE	0.000000	0.000026
DIESEL	0.000000	0.000065
BIOETHANOL	0.000000	0.000000
BIODIESEL	0.000000	0.000000
LFO	0.000000	0.000067
GAS	0.000000	9544.296698
GAS_RE	0.000000	0.000000
WOOD	0.000000	276.120001
WET_BIOMASS	0.000000	459.020000
COAL	0.000000	0.000033
URANIUM	0.000000	0.000000
WASTE	0.000000	2670.000004
H2	0.000000	0.000003
H2_RE	0.000000	0.000000
AMMONIA	0.000000	2905.632077
METHANOL	0.000000	13459.331051
AMMONIA_RE	0.000000	0.000000
METHANOL_RE	0.000000	0.000000
ELEC_EXPORT	0.000000	0.000000
CO2_EMISSIONS	0.000000	0.000000
RES_WIND	0.000000	0.000000
RES_SOLAR	0.000000	0.000000
RES_HYDRO	0.000000	0.000000
RES_GEO	0.000000	0.000000
CO2_ATM	0.000000	0.000000
CO2_INDUSTRY	0.000000	0.000000
CO2_CAPTURED	0.000000	0.000000
