Name	GWP_constr	GWP_op
TRUCK_METHANOL	0.000002	0.000000
TRUCK_FUEL_CELL	0.000011	0.000000
TRUCK_ELEC	514.657376	0.000000
TRUCK_NG	0.000508	0.000000
HABER_BOSCH	0.000362	0.000000
SYN_METHANOLATION	0.000258	0.000000
METHANE_TO_METHANOL	0.000486	0.000000
BIOMASS_TO_METHANOL	13.987494	0.000000
OIL_TO_HVC	0.000886	0.000000
GAS_TO_HVC	0.000309	0.000000
BIOMASS_TO_HVC	0.000151	0.000000
METHANOL_TO_HVC	69.413793	0.000000
PHS	0.756383	0.000000
BATT_LI	19.293148	0.000000
BEV_BATT	0.000000	0.000000
PHEV_BATT	0.000000	0.000000
TS_DEC_DIRECT_ELEC	0.001371	0.000000
TS_DEC_HP_ELEC	22.544160	0.000000
TS_DEC_THHP_GAS	0.001370	0.000000
TS_DEC_COGEN_GAS	0.001369	0.000000
TS_DEC_COGEN_OIL	0.001368	0.000000
TS_DEC_ADVCOGEN_GAS	0.001368	0.000000
TS_DEC_ADVCOGEN_H2	0.001368	0.000000
TS_DEC_BOILER_GAS	0.001370	0.000000
TS_DEC_BOILER_WOOD	0.001370	0.000000
TS_DEC_BOILER_OIL	0.001370	0.000000
TS_DHN_DAILY	0.004707	0.000000
TS_DHN_SEASONAL	60.596551	0.000000
TS_HIGH_TEMP	430.965231	0.000000
GAS_STORAGE	80.011346	0.000000
H2_STORAGE	0.000639	0.000000
DIESEL_STORAGE	68.683529	0.000000
GASOLINE_STORAGE	57.113702	0.000000
LFO_STORAGE	84.196859	0.000000
AMMONIA_STORAGE	77.836189	0.000000
METHANOL_STORAGE	72.453416	0.000000
CO2_STORAGE	0.000008	0.000000
DHN	0.000000	0.000000
EFFICIENCY	0.000000	0.000000
GRID	0.000000	0.000000
AMMONIA_TO_H2	0.000544	0.000000
ATM_CCS	0.000109	0.000000
BIOMETHANATION	0.000498	0.000000
BIO_HYDROLYSIS	0.002144	0.000000
GASIFICATION_SNG	0.000060	0.000000
H2_BIOMASS	0.000054	0.000000
H2_ELECTROLYSIS	0.000533	0.000000
INDUSTRY_CCS	0.000057	0.000000
PYROLYSIS_TO_FUELS	0.000200	0.000000
PYROLYSIS_TO_LFO	0.000285	0.000000
SMR	0.000805	0.000000
SYN_METHANATION	0.000175	0.000000
ELECTRICITY	0.000000	5685.592160
GASOLINE	0.000000	0.000894
DIESEL	0.000000	0.001869
BIOETHANOL	0.000000	0.000000
BIODIESEL	0.000000	0.000000
LFO	0.000000	0.006513
GAS	0.000000	0.011991
GAS_RE	0.000000	0.000000
WOOD	0.000000	276.120000
WET_BIOMASS	0.000000	459.019999
COAL	0.000000	0.002732
URANIUM	0.000000	0.000000
WASTE	0.000000	2669.891413
H2	0.000000	0.003551
H2_RE	0.000000	0.000000
AMMONIA	0.000000	2905.604547
METHANOL	0.000000	5669.631091
AMMONIA_RE	0.000000	0.000000
METHANOL_RE	0.000000	0.000000
ELEC_EXPORT	0.000000	0.000000
CO2_EMISSIONS	0.000000	0.000000
RES_WIND	0.000000	0.000000
RES_SOLAR	0.000000	0.000000
RES_HYDRO	0.000000	0.000000
RES_GEO	0.000000	0.000000
CO2_ATM	0.000000	0.000000
CO2_INDUSTRY	0.000000	0.000000
CO2_CAPTURED	0.000000	0.000000
