Name	Einv_constr	Einv_op
BUS_COACH_CNG_STOICH	661.141889	0.000000
BUS_COACH_FC_HYBRIDH2	0.000006	0.000000
TRAIN_PUB	0.000002	0.000000
CAR_GASOLINE	0.000094	0.000000
CAR_DIESEL	0.000073	0.000000
CAR_NG	0.000214	0.000000
CAR_METHANOL	0.000081	0.000000
CAR_HEV	0.000182	0.000000
CAR_PHEV	0.007943	0.000000
CAR_BEV	16975.551492	0.000000
CAR_FUEL_CELL	0.003649	0.000000
TRAIN_FREIGHT	38.844384	0.000000
BOAT_FREIGHT_DIESEL	0.000023	0.000000
BOAT_FREIGHT_NG	80.223734	0.000000
BOAT_FREIGHT_METHANOL	0.000009	0.000000
TRUCK_DIESEL	0.000414	0.000000
TRUCK_METHANOL	0.000008	0.000000
TRUCK_FUEL_CELL	0.000025	0.000000
TRUCK_ELEC	0.000031	0.000000
TRUCK_NG	880.716639	0.000000
HABER_BOSCH	0.000016	0.000000
SYN_METHANOLATION	0.000003	0.000000
METHANE_TO_METHANOL	0.000028	0.000000
BIOMASS_TO_METHANOL	45.036801	0.000000
OIL_TO_HVC	231.550439	0.000000
GAS_TO_HVC	0.000006	0.000000
BIOMASS_TO_HVC	0.000003	0.000000
METHANOL_TO_HVC	58.188395	0.000000
PHS	2.080000	0.000000
BATT_LI	0.000244	0.000000
BEV_BATT	0.000000	0.000000
PHEV_BATT	0.000000	0.000000
TS_DEC_DIRECT_ELEC	0.000159	0.000000
TS_DEC_HP_ELEC	0.002547	0.000000
TS_DEC_THHP_GAS	32.857287	0.000000
TS_DEC_COGEN_GAS	0.000157	0.000000
TS_DEC_COGEN_OIL	0.000157	0.000000
TS_DEC_ADVCOGEN_GAS	0.000157	0.000000
TS_DEC_ADVCOGEN_H2	0.000157	0.000000
TS_DEC_BOILER_GAS	0.000158	0.000000
TS_DEC_BOILER_WOOD	0.000158	0.000000
TS_DEC_BOILER_OIL	0.000158	0.000000
TS_DHN_DAILY	0.000893	0.000000
TS_DHN_SEASONAL	385.460885	0.000000
TS_HIGH_TEMP	69.861696	0.000000
GAS_STORAGE	27.919270	0.000000
H2_STORAGE	0.000105	0.000000
DIESEL_STORAGE	0.000604	0.000000
GASOLINE_STORAGE	0.000606	0.000000
LFO_STORAGE	0.000663	0.000000
AMMONIA_STORAGE	0.000616	0.000000
METHANOL_STORAGE	0.000607	0.000000
CO2_STORAGE	0.000002	0.000000
DHN	0.000000	0.000000
EFFICIENCY	0.000000	0.000000
GRID	0.000000	0.000000
AMMONIA_TO_H2	0.000000	0.000000
ATM_CCS	0.000000	0.000000
BIOMETHANATION	0.000031	0.000000
BIO_HYDROLYSIS	826.491621	0.000000
GASIFICATION_SNG	0.000001	0.000000
H2_BIOMASS	0.000000	0.000000
H2_ELECTROLYSIS	0.000096	0.000000
INDUSTRY_CCS	0.000001	0.000000
PYROLYSIS_TO_FUELS	0.000021	0.000000
PYROLYSIS_TO_LFO	0.000001	0.000000
SMR	0.000359	0.000000
SYN_METHANATION	0.000003	0.000000
ELECTRICITY	0.000000	3135.667225
GASOLINE	0.000000	0.006911
DIESEL	0.000000	0.018151
BIOETHANOL	0.000000	0.002084
BIODIESEL	0.000000	0.001229
LFO	0.000000	11492.034690
GAS	0.000000	10316.155024
GAS_RE	0.000000	0.000001
WOOD	0.000000	1148.942815
WET_BIOMASS	0.000000	2174.515469
COAL	0.000000	2554.056974
URANIUM	0.000000	0.000000
WASTE	0.000000	1027.061864
H2	0.000000	0.000098
H2_RE	0.000000	0.000002
AMMONIA	0.000000	0.000301
METHANOL	0.000000	0.000798
AMMONIA_RE	0.000000	5903.028780
METHANOL_RE	0.000000	0.002715
ELEC_EXPORT	0.000000	0.000000
CO2_EMISSIONS	0.000000	0.000000
RES_WIND	0.000000	0.000000
RES_SOLAR	0.000000	0.000000
RES_HYDRO	0.000000	0.000000
RES_GEO	0.000000	0.000000
CO2_ATM	0.000000	0.000000
CO2_INDUSTRY	0.000000	0.000000
CO2_CAPTURED	0.000000	0.000000
