TECHNOLOGIES	 c_inv	 c_maint	 lifetime	  f_min	 f	 f_max	 fmin_perc	f_perc	 fmax_perc	 c_p	 c_p_max	 tau	 gwp_constr
 UNITS	[M€/GW]	 [M€/GW/y]	 [y]	 [GW or GWh]	 [GW or GWh]	 [GW or GWh]	 [0-1]	 [0-1]	 [0-1]	 [0-1]	 [0-1]	 [-]	 [ktCO2-eq./GW or GWh] 
GAS_STORAGE	2260.832397	57.845516	50.000000	0.000000	44156.882751	Infinity	0.000000	-1.000000	1.000000	0.000094	1.000000	0.028572	
H2_STORAGE	0.008750	0.000551	20.000000	0.000000	0.001414	Infinity	0.000000	-1.000000	1.000000	0.000017	1.000000	0.058246	
DIESEL_STORAGE	1021.082993	63.837787	20.000000	0.000000	160800.471382	Infinity	0.000000	-1.000000	1.000000	0.000000	1.000000	0.058246	
GASOLINE_STORAGE	1384.432299	86.554271	20.000000	0.000000	218020.834459	Infinity	0.000000	-1.000000	1.000000	0.000000	1.000000	0.058246	
LFO_STORAGE	464.218209	29.022776	20.000000	0.000000	73105.229745	Infinity	0.000000	-1.000000	1.000000	0.000000	1.000000	0.058246	
AMMONIA_STORAGE	572.230875	35.775694	20.000000	0.000000	90115.098424	Infinity	0.000000	-1.000000	1.000000	0.000000	1.000000	0.058246	
METHANOL_STORAGE	986.180405	61.655688	20.000000	0.000000	155304.000745	Infinity	0.000000	-1.000000	1.000000	0.000001	1.000000	0.058246	
CO2_STORAGE	0.023639	0.000236	30.000000	0.000000	0.000478	Infinity	0.000000	-1.000000	1.000000	0.000004	1.000000	0.041639	
DHN	8867.863640	0.000000	60.000000	0.000000	10.735912	Infinity	0.000000	-1.000000	1.000000	0.000000	1.000000	0.025393	
EFFICIENCY	3152.709360	0.000000	1.000000	0.000000	0.985222	Infinity	0.000000	-1.000000	1.000000	0.000000	1.000000	1.015000	
GRID	102549.364188	0.000000	80.000000	0.000000	1.369150	Infinity	0.000000	-1.000000	1.000000	0.000000	1.000000	0.021548	
AMMONIA_TO_H2	0.000098	0.000009	25.000000	0.000000	0.000000	Infinity	0.000000	-1.000000	1.000000	0.000098	0.860000	0.048263	
ATM_CCS	0.000323	0.000008	40.000000	0.000000	0.000000	Infinity	0.000000	-1.000000	1.000000	0.000043	1.000000	0.033427	
BIOMETHANATION	0.000161	0.000002	20.000000	0.000000	0.000000	Infinity	0.000000	-1.000000	1.000000	0.000208	0.850000	0.058246	
BIO_HYDROLYSIS	0.000772	0.000053	15.000000	0.000000	0.000000	Infinity	0.000000	-1.000000	1.000000	0.004095	0.850000	0.074944	
GASIFICATION_SNG	0.000222	0.000016	25.000000	0.000000	0.000000	Infinity	0.000000	-1.000000	1.000000	0.000143	0.850000	0.048263	
H2_BIOMASS	0.000216	0.000015	25.000000	0.000000	0.000000	Infinity	0.000000	-1.000000	1.000000	0.000083	0.860000	0.048263	
H2_ELECTROLYSIS	0.000357	0.000010	15.000000	0.000000	0.000001	Infinity	0.000000	-1.000000	1.000000	0.000563	0.900000	0.074944	
INDUSTRY_CCS	0.000373	0.000009	40.000000	0.000000	0.000000	Infinity	0.000000	-1.000000	1.000000	0.000114	1.000000	0.033427	
PYROLYSIS_TO_FUELS	0.000252	0.000007	25.000000	0.000000	0.000000	Infinity	0.000000	-1.000000	1.000000	0.000095	0.850000	0.048263	
PYROLYSIS_TO_LFO	0.000273	0.000012	25.000000	0.000000	0.000000	Infinity	0.000000	-1.000000	1.000000	0.000374	0.850000	0.048263	
SMR	0.000135	0.000012	25.000000	0.000000	0.000000	Infinity	0.000000	-1.000000	1.000000	0.000597	0.860000	0.048263	
SYN_METHANATION	0.000068	0.000017	40.000000	0.000000	0.000000	Infinity	0.000000	-1.000000	1.000000	0.000196	1.000000	0.033427	
